id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.alfresco.repo.web.scripts.subscriptions.SubscriptionServicePrivateListGet	executeImpl(java.lang.String,org.springframework.extensions.webscripts.WebScriptRequest,org.springframework.extensions.webscripts.WebScriptResponse)	2	[false, false, false]	java.lang.SuppressWarnings	public	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/SubscriptionServicePrivateListGet.java
3	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	setSubscriptionService(org.alfresco.service.cmr.subscriptions.SubscriptionService)	0	[false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
4	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	setNodeService(org.alfresco.service.cmr.repository.NodeService)	0	[false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
5	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	setPersonService(org.alfresco.service.cmr.security.PersonService)	0	[false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
6	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	execute(org.springframework.extensions.webscripts.WebScriptRequest,org.springframework.extensions.webscripts.WebScriptResponse)	7	[false, false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
2	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	executeImpl(java.lang.String,org.springframework.extensions.webscripts.WebScriptRequest,org.springframework.extensions.webscripts.WebScriptResponse)	0	[false, false, false]		public	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
8	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	parseNumber(java.lang.String,java.lang.String,int)	0	[false, false, false]		protected	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
9	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	createPagingRequest(org.springframework.extensions.webscripts.WebScriptRequest)	0	[false]		protected	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
10	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	getUserDetails(java.lang.String)	0	[false]	java.lang.SuppressWarnings	protected	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
11	org.alfresco.repo.web.scripts.subscriptions.AbstractSubscriptionServiceWebScript	getUserArray(java.util.List)	0	[false]	java.lang.SuppressWarnings	protected	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/subscriptions/AbstractSubscriptionServiceWebScript.java
12	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet	buildModel(org.alfresco.repo.web.scripts.workflow.WorkflowModelBuilder,org.springframework.extensions.webscripts.WebScriptRequest,org.springframework.extensions.webscripts.Status,org.springframework.extensions.webscripts.Cache)	13	[false, false, false, false]	java.lang.Override	protected	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
14	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet	getProperties(org.springframework.extensions.webscripts.WebScriptRequest)	0	[false]		private	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
15	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet	getPooledTasks(org.springframework.extensions.webscripts.WebScriptRequest)	0	[false]		private	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
16	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet	getState(org.springframework.extensions.webscripts.WebScriptRequest)	0	[false]		private	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
17	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet	getAuthority(org.springframework.extensions.webscripts.WebScriptRequest)	0	[false]		private	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
18	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet	matches(org.alfresco.service.cmr.workflow.WorkflowTask,java.util.Map)	0	[false, false]		private	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
19	org.alfresco.repo.web.scripts.workflow.TaskInstancesGet$WorkflowTaskDueAscComparator	compare(org.alfresco.service.cmr.workflow.WorkflowTask,org.alfresco.service.cmr.workflow.WorkflowTask)	20	[false, false]	java.lang.Override	public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/TaskInstancesGet.java
21	org.alfresco.repo.web.scripts.workflow.AbstractWorkflowWebscript	executeImpl(org.springframework.extensions.webscripts.WebScriptRequest,org.springframework.extensions.webscripts.Status,org.springframework.extensions.webscripts.Cache)	22	[false, false, false]	java.lang.Override	protected	true	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/AbstractWorkflowWebscript.java
23	org.alfresco.repo.web.scripts.workflow.AbstractWorkflowWebscript	setNamespaceService(org.alfresco.service.namespace.NamespaceService)	0	[false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/AbstractWorkflowWebscript.java
24	org.alfresco.repo.web.scripts.workflow.AbstractWorkflowWebscript	setNodeService(org.alfresco.service.cmr.repository.NodeService)	0	[false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/AbstractWorkflowWebscript.java
25	org.alfresco.repo.web.scripts.workflow.AbstractWorkflowWebscript	setPersonService(org.alfresco.service.cmr.security.PersonService)	0	[false]		public	false	/Users/nima/Developer/alfresco-community-repo/remote-api/src/main/java/org/alfresco/repo/web/scripts/workflow/AbstractWorkflowWebscript.java
